User_ID,Age,Gender,City,Annual_Income,Spending_Score,Device_Type,Browser,Session_Duration_Min,Pages_Visited,Product_Category,Purchase_Amount,Payment_Method,Membership_Level,Campaign_Source,Day_of_Week,Cart_Items,Returned
219,20,Female,Ahmedabad,1377377,85,Mobile,Edge,62,17,Beauty,18756.56,Net Banking,Regular,Email,Monday,4,0
220,36,Male,Kolkata,1231652,98,Tablet,Edge,96,2,Fashion,16766.66,Net Banking,Regular,Organic,Sunday,5,0
221,37,Male,Ahmedabad,918835,97,Desktop,Safari,76,18,Electronics,18552.96,UPI,Platinum,Ads,Thursday,8,0
222,49,Male,Kolkata,1028612,32,Tablet,Chrome,2,13,Sports,6931.77,Debit Card,Regular,Organic,Monday,4,0
223,24,Female,Hyderabad,480684,20,Mobile,Safari,111,26,Fashion,4375.32,Debit Card,Silver,Email,Tuesday,3,0
224,58,Other,Bangalore,402587,67,Mobile,Edge,50,20,Fashion,4147.45,COD,Regular,Email,Saturday,2,1
225,50,Other,Hyderabad,1256519,68,Tablet,Chrome,112,16,Books,17170.24,Wallet,Gold,Social Media,Monday,6,0
226,57,Female,Chennai,471055,17,Mobile,Edge,117,21,Sports,16628.77,Wallet,Silver,Ads,Friday,6,0
227,56,Other,Kolkata,1157758,81,Tablet,Edge,76,13,Beauty,13043.19,Debit Card,Platinum,Organic,Tuesday,9,0
228,35,Male,Chennai,954769,19,Mobile,Firefox,114,14,Sports,1352.55,Wallet,Platinum,Ads,Sunday,2,0
229,57,Other,Ahmedabad,525144,4,Desktop,Chrome,110,18,Electronics,6429.16,COD,Silver,Referral,Tuesday,1,0
230,18,Female,Chennai,793593,93,Desktop,Edge,26,8,Home,14710.61,Debit Card,Regular,Referral,Tuesday,0,0
231,28,Other,Delhi,1251055,17,Desktop,Opera,85,5,Beauty,5046.52,UPI,Regular,Social Media,Wednesday,9,0
232,45,Male,Ahmedabad,734400,64,Tablet,Opera,108,24,Fashion,12518.77,Net Banking,Platinum,Ads,Monday,5,0
233,42,Male,Bangalore,1187771,22,Tablet,Edge,37,9,Books,10900.55,Credit Card,Silver,Email,Tuesday,4,1
234,40,Female,Chennai,917972,66,Desktop,Firefox,55,15,Sports,5327.18,Net Banking,Regular,Organic,Sunday,6,1
235,48,Female,Mumbai,670113,42,Desktop,Edge,100,29,Books,18693.33,Debit Card,Gold,Email,Thursday,2,0
236,47,Female,Chennai,707607,76,Desktop,Opera,18,27,Books,5209.11,Net Banking,Silver,Referral,Saturday,3,0
237,59,Male,Pune,771097,45,Mobile,Chrome,24,9,Home,17906.34,Debit Card,Platinum,Ads,Sunday,0,0
238,52,Other,Delhi,460462,11,Desktop,Firefox,30,20,Books,10864.55,COD,Regular,Social Media,Tuesday,2,0
239,24,Other,Mumbai,232205,53,Mobile,Edge,17,10,Sports,1927.38,Credit Card,Regular,Ads,Thursday,1,0
240,33,Female,Kolkata,683321,60,Desktop,Opera,80,18,Home,16689.13,COD,Regular,Referral,Saturday,5,0
241,43,Other,Bangalore,1124061,29,Tablet,Chrome,42,14,Beauty,15849.5,Credit Card,Platinum,Email,Monday,6,1
242,19,Other,Bangalore,1415746,20,Desktop,Opera,81,27,Sports,16636.39,COD,Platinum,Ads,Thursday,1,0
243,18,Female,Pune,1156294,5,Mobile,Firefox,108,18,Sports,12799.16,Wallet,Silver,Ads,Saturday,6,0
244,29,Female,Kolkata,310947,25,Desktop,Safari,12,16,Home,14261.15,COD,Gold,Organic,Monday,2,1
245,22,Male,Chennai,1021258,34,Mobile,Edge,27,28,Electronics,18150.45,Net Banking,Gold,Social Media,Saturday,5,0
246,54,Male,Mumbai,850489,12,Desktop,Chrome,55,5,Books,2641.2,Credit Card,Platinum,Social Media,Sunday,7,0
247,49,Male,Pune,1074123,28,Mobile,Firefox,4,10,Fashion,1752.45,Net Banking,Silver,Organic,Monday,1,1
248,26,Male,Mumbai,840846,98,Mobile,Firefox,35,20,Home,2589.01,COD,Silver,Organic,Friday,8,0
249,58,Other,Chennai,963001,6,Desktop,Safari,65,6,Books,17414.43,Net Banking,Platinum,Referral,Sunday,7,0
250,52,Other,Kolkata,296320,19,Desktop,Safari,76,9,Sports,11302.39,Debit Card,Platinum,Email,Friday,0,0
251,36,Male,Chennai,1018833,12,Tablet,Edge,29,23,Home,3603.7,Wallet,Regular,Organic,Wednesday,9,1
252,33,Male,Hyderabad,604781,25,Tablet,Edge,72,16,Home,2920.07,COD,Gold,Referral,Saturday,0,0
253,20,Female,Hyderabad,962167,13,Tablet,Firefox,72,28,Sports,8963.93,Debit Card,Regular,Email,Friday,9,0
254,37,Other,Chennai,264702,81,Mobile,Edge,76,11,Sports,16333.11,Wallet,Platinum,Ads,Thursday,3,0
255,41,Other,Delhi,1167430,76,Mobile,Edge,36,20,Electronics,16123.02,COD,Silver,Organic,Sunday,7,0
256,50,Male,Pune,411945,3,Tablet,Safari,112,23,Electronics,17039.94,Debit Card,Gold,Social Media,Tuesday,7,1
257,41,Other,Hyderabad,342184,24,Tablet,Firefox,34,18,Electronics,15402.0,Wallet,Silver,Social Media,Saturday,6,0
258,28,Female,Ahmedabad,1327873,8,Desktop,Opera,36,5,Books,1326.23,Debit Card,Platinum,Ads,Monday,6,1
259,25,Female,Chennai,602101,90,Tablet,Opera,55,28,Sports,14431.32,COD,Gold,Ads,Saturday,2,1
260,53,Other,Ahmedabad,1237470,45,Mobile,Chrome,4,27,Beauty,10427.33,Debit Card,Platinum,Ads,Sunday,1,0
261,55,Male,Ahmedabad,1118880,72,Desktop,Safari,11,9,Electronics,14555.6,Credit Card,Silver,Referral,Friday,3,0
262,57,Other,Mumbai,1385587,96,Tablet,Chrome,59,11,Fashion,9737.23,Debit Card,Platinum,Ads,Monday,3,0
263,37,Female,Pune,373021,96,Tablet,Firefox,3,9,Books,9722.43,COD,Regular,Referral,Thursday,6,0
264,52,Male,Kolkata,272353,1,Tablet,Opera,74,4,Books,2610.08,Wallet,Gold,Organic,Friday,9,0
265,42,Other,Hyderabad,207430,3,Desktop,Opera,12,8,Beauty,18113.98,Credit Card,Platinum,Organic,Sunday,0,0
266,52,Male,Kolkata,1405976,65,Desktop,Opera,113,5,Electronics,7554.97,Credit Card,Gold,Referral,Friday,2,0
267,42,Male,Delhi,1390799,15,Desktop,Chrome,73,3,Fashion,11689.24,Credit Card,Gold,Email,Saturday,8,0
268,46,Female,Pune,358691,50,Tablet,Edge,21,29,Sports,4222.41,Net Banking,Silver,Email,Tuesday,1,0
269,35,Male,Pune,1020916,20,Desktop,Chrome,98,22,Fashion,7440.89,Credit Card,Regular,Organic,Tuesday,3,0
270,35,Other,Bangalore,358736,3,Desktop,Opera,22,4,Electronics,17424.49,Wallet,Regular,Organic,Saturday,1,0
271,19,Male,Mumbai,337852,61,Desktop,Safari,18,29,Home,4271.03,Net Banking,Platinum,Email,Sunday,6,0
272,52,Male,Delhi,1448515,15,Desktop,Safari,108,16,Home,4201.5,Wallet,Gold,Email,Sunday,0,0
273,33,Other,Ahmedabad,228604,59,Mobile,Chrome,6,13,Fashion,5283.93,UPI,Regular,Referral,Sunday,4,0
274,58,Female,Delhi,742050,54,Tablet,Chrome,89,3,Sports,11535.76,Wallet,Platinum,Email,Sunday,8,0
275,53,Female,Kolkata,581416,60,Desktop,Firefox,114,4,Beauty,10461.7,Debit Card,Platinum,Social Media,Friday,8,0
276,50,Other,Delhi,1403413,37,Mobile,Chrome,109,29,Home,3588.91,Net Banking,Silver,Email,Monday,3,0
277,21,Other,Mumbai,394798,21,Mobile,Chrome,79,1,Books,13870.18,COD,Gold,Email,Thursday,2,0
278,50,Female,Delhi,942818,23,Tablet,Opera,65,26,Beauty,18160.05,Credit Card,Silver,Social Media,Thursday,3,0
279,31,Male,Bangalore,1176555,99,Tablet,Edge,55,8,Sports,4056.69,Wallet,Platinum,Ads,Tuesday,3,0
280,38,Other,Hyderabad,865916,18,Desktop,Opera,40,9,Home,13491.78,COD,Silver,Social Media,Monday,9,0
281,37,Male,Mumbai,1065523,17,Tablet,Edge,82,22,Sports,11769.05,Credit Card,Regular,Organic,Sunday,6,0
282,25,Other,Delhi,314919,31,Tablet,Opera,52,5,Electronics,6645.89,Wallet,Gold,Organic,Monday,0,0
283,24,Female,Chennai,330731,64,Tablet,Opera,44,12,Beauty,12394.83,COD,Silver,Organic,Wednesday,7,0
284,20,Male,Hyderabad,734292,48,Tablet,Firefox,95,9,Electronics,4277.19,Debit Card,Gold,Ads,Wednesday,5,0
285,34,Male,Kolkata,1438604,26,Desktop,Edge,62,4,Sports,16695.7,Wallet,Gold,Ads,Wednesday,1,0
286,50,Other,Ahmedabad,351882,22,Mobile,Opera,84,17,Sports,542.02,Debit Card,Silver,Organic,Saturday,6,0
287,29,Male,Pune,932084,45,Tablet,Opera,108,12,Fashion,11384.55,UPI,Platinum,Email,Thursday,8,0
288,39,Other,Mumbai,724535,36,Mobile,Edge,89,13,Fashion,6443.73,COD,Platinum,Referral,Thursday,6,0
289,39,Female,Chennai,1448925,64,Mobile,Firefox,97,11,Home,17639.08,UPI,Platinum,Referral,Friday,2,0
290,47,Male,Pune,491196,35,Mobile,Edge,74,23,Electronics,10037.39,COD,Regular,Ads,Sunday,0,0
291,55,Other,Chennai,1498559,75,Tablet,Firefox,29,17,Electronics,16069.51,Debit Card,Platinum,Ads,Saturday,9,0
292,55,Male,Delhi,365391,91,Tablet,Firefox,119,15,Sports,18484.02,UPI,Regular,Referral,Saturday,3,0
293,25,Other,Ahmedabad,665058,98,Desktop,Safari,19,28,Fashion,6753.56,Credit Card,Gold,Email,Friday,7,0
294,44,Other,Mumbai,1448189,82,Tablet,Firefox,28,9,Beauty,17618.8,Wallet,Regular,Email,Thursday,3,1
295,44,Other,Ahmedabad,1317434,27,Tablet,Safari,91,4,Sports,14552.95,Wallet,Gold,Ads,Monday,9,0
296,51,Female,Ahmedabad,1289341,68,Tablet,Chrome,19,12,Electronics,2252.67,Debit Card,Gold,Email,Saturday,5,1
297,38,Male,Kolkata,618086,17,Mobile,Firefox,107,3,Electronics,2168.01,Net Banking,Silver,Referral,Monday,0,0
298,47,Female,Delhi,867826,70,Desktop,Edge,119,20,Sports,16365.17,Debit Card,Gold,Ads,Sunday,5,1
299,50,Other,Pune,391883,11,Mobile,Safari,31,17,Sports,9419.49,Debit Card,Silver,Social Media,Sunday,0,0
300,45,Other,Kolkata,253565,5,Desktop,Chrome,54,22,Books,9953.49,Net Banking,Regular,Ads,Tuesday,0,0
301,50,Female,Ahmedabad,1047746,58,Tablet,Chrome,99,7,Sports,17835.81,COD,Platinum,Organic,Sunday,2,0
302,22,Female,Bangalore,908986,82,Tablet,Firefox,62,7,Electronics,18085.69,Net Banking,Silver,Email,Wednesday,9,0
303,36,Male,Chennai,1449415,57,Mobile,Edge,14,21,Books,2342.85,COD,Platinum,Email,Sunday,9,0
304,21,Other,Bangalore,1038361,89,Mobile,Firefox,50,26,Beauty,7535.6,UPI,Platinum,Referral,Tuesday,3,1
305,52,Female,Pune,1473452,74,Mobile,Opera,59,12,Electronics,17915.01,UPI,Regular,Ads,Saturday,1,1
306,34,Other,Delhi,660153,80,Desktop,Chrome,70,26,Sports,16415.1,UPI,Platinum,Referral,Saturday,5,0
307,45,Other,Kolkata,732374,74,Mobile,Opera,58,21,Fashion,14448.08,Net Banking,Silver,Ads,Thursday,9,1
308,47,Male,Kolkata,1180086,74,Tablet,Opera,119,22,Beauty,2129.15,COD,Platinum,Ads,Monday,4,0
309,46,Male,Kolkata,1085641,85,Desktop,Safari,9,10,Books,12461.77,Credit Card,Regular,Social Media,Sunday,7,0
310,23,Male,Hyderabad,1427417,14,Desktop,Opera,57,28,Books,11678.84,Debit Card,Gold,Email,Monday,1,0
311,52,Female,Chennai,1366985,72,Tablet,Chrome,41,8,Home,3426.62,Net Banking,Silver,Organic,Friday,6,0
312,58,Other,Hyderabad,911238,1,Mobile,Chrome,27,9,Books,15499.79,UPI,Regular,Organic,Monday,3,0
313,54,Female,Mumbai,544707,16,Mobile,Edge,58,14,Electronics,6308.34,Credit Card,Silver,Email,Sunday,3,0
314,41,Female,Chennai,679207,26,Tablet,Firefox,81,6,Beauty,12450.45,COD,Gold,Referral,Thursday,3,1
315,46,Male,Bangalore,1353893,49,Tablet,Edge,100,19,Beauty,7300.53,COD,Platinum,Organic,Wednesday,3,0
316,48,Other,Hyderabad,1162059,42,Tablet,Edge,68,22,Sports,1779.46,COD,Regular,Social Media,Tuesday,1,0
317,52,Other,Pune,348010,70,Tablet,Firefox,58,15,Beauty,10543.42,Net Banking,Gold,Social Media,Saturday,2,0
318,50,Male,Mumbai,836643,66,Desktop,Chrome,24,20,Books,6202.2,Debit Card,Silver,Social Media,Monday,7,0
319,38,Other,Chennai,652718,53,Desktop,Safari,115,20,Electronics,1519.13,Debit Card,Platinum,Organic,Monday,9,0
320,49,Male,Kolkata,1038977,9,Mobile,Opera,80,27,Fashion,4050.33,Credit Card,Gold,Social Media,Sunday,4,0
321,40,Female,Pune,1423182,69,Desktop,Safari,62,27,Beauty,12415.23,Wallet,Platinum,Social Media,Thursday,9,0
322,50,Female,Ahmedabad,1095152,40,Desktop,Opera,81,7,Books,2117.5,UPI,Regular,Referral,Thursday,4,1
323,20,Male,Mumbai,215009,56,Desktop,Firefox,67,22,Electronics,1840.58,Wallet,Gold,Email,Thursday,4,0
324,35,Female,Bangalore,1016678,5,Tablet,Firefox,118,24,Books,18886.03,Wallet,Gold,Organic,Friday,6,0
325,42,Female,Kolkata,1111300,56,Desktop,Edge,103,27,Books,2239.72,Wallet,Platinum,Email,Monday,8,0
326,59,Male,Pune,548632,72,Mobile,Firefox,101,8,Books,7583.59,UPI,Platinum,Social Media,Tuesday,0,0
327,48,Female,Chennai,246642,5,Desktop,Opera,117,3,Sports,2754.88,UPI,Platinum,Referral,Tuesday,1,0
328,20,Other,Mumbai,613059,69,Tablet,Safari,3,11,Beauty,18791.45,UPI,Regular,Email,Tuesday,7,0
329,57,Female,Delhi,1003937,52,Desktop,Safari,108,4,Home,9675.11,Credit Card,Regular,Ads,Sunday,7,0
330,41,Male,Ahmedabad,1237722,81,Mobile,Safari,51,2,Home,2311.27,Credit Card,Platinum,Organic,Friday,3,1
331,49,Other,Chennai,1014454,73,Desktop,Safari,105,1,Fashion,15399.45,COD,Gold,Social Media,Wednesday,2,0
332,39,Other,Chennai,1179113,98,Mobile,Edge,99,7,Sports,15637.65,Net Banking,Silver,Social Media,Saturday,0,0
333,40,Female,Kolkata,385333,33,Tablet,Safari,67,24,Electronics,18033.87,Debit Card,Gold,Ads,Friday,1,0
334,19,Other,Chennai,1396087,22,Mobile,Opera,80,12,Beauty,14142.54,Wallet,Gold,Social Media,Saturday,2,0
335,44,Male,Kolkata,798673,85,Mobile,Edge,57,8,Electronics,1188.85,Credit Card,Regular,Email,Monday,2,0
336,59,Other,Chennai,421443,15,Tablet,Edge,20,13,Home,11051.2,Wallet,Regular,Social Media,Saturday,0,0
337,19,Female,Delhi,270272,65,Mobile,Edge,45,6,Sports,7742.39,Debit Card,Regular,Email,Sunday,3,0
338,43,Female,Pune,366449,71,Desktop,Firefox,6,7,Electronics,14996.76,COD,Regular,Email,Sunday,4,0
339,34,Other,Pune,1230483,23,Desktop,Edge,33,24,Beauty,11859.49,COD,Gold,Organic,Friday,1,0
340,57,Male,Pune,1232595,6,Mobile,Opera,43,20,Sports,14531.49,Wallet,Regular,Organic,Saturday,7,0
341,50,Male,Bangalore,1394515,84,Desktop,Safari,50,24,Beauty,3690.83,Credit Card,Platinum,Organic,Saturday,6,0
342,26,Female,Delhi,920045,58,Desktop,Firefox,27,6,Beauty,8797.71,UPI,Regular,Organic,Thursday,6,0
343,56,Female,Delhi,258527,26,Tablet,Safari,30,12,Sports,8698.88,Net Banking,Platinum,Ads,Tuesday,8,0
344,46,Male,Ahmedabad,1259432,12,Mobile,Chrome,99,7,Sports,19621.39,Debit Card,Platinum,Ads,Sunday,7,0
345,59,Other,Mumbai,1386443,77,Desktop,Firefox,18,10,Books,480.29,Debit Card,Platinum,Referral,Monday,1,0
346,43,Other,Hyderabad,425993,77,Mobile,Opera,30,7,Beauty,16339.25,COD,Silver,Email,Monday,7,0
347,52,Other,Pune,886423,2,Mobile,Firefox,107,24,Home,2032.52,Debit Card,Silver,Referral,Saturday,9,0
348,42,Other,Hyderabad,392023,32,Desktop,Edge,90,27,Beauty,1699.52,UPI,Silver,Ads,Saturday,0,0
349,41,Male,Mumbai,603365,50,Tablet,Firefox,15,15,Sports,6630.71,Credit Card,Silver,Referral,Saturday,9,0
350,30,Female,Delhi,554349,95,Tablet,Edge,96,21,Books,14045.26,Net Banking,Gold,Email,Monday,8,0
351,24,Female,Mumbai,881688,61,Mobile,Safari,99,2,Fashion,13601.08,Net Banking,Silver,Organic,Monday,9,0
352,53,Other,Chennai,451958,11,Tablet,Firefox,76,8,Electronics,12594.82,UPI,Silver,Social Media,Wednesday,2,0
353,37,Male,Mumbai,269098,68,Desktop,Firefox,62,17,Beauty,15513.57,Debit Card,Silver,Ads,Friday,6,0
354,18,Male,Mumbai,1151127,34,Desktop,Opera,21,16,Books,4724.32,UPI,Platinum,Email,Monday,4,1
355,25,Other,Kolkata,1159759,80,Tablet,Chrome,12,29,Electronics,12713.5,Net Banking,Gold,Social Media,Wednesday,3,0
356,33,Other,Chennai,1105875,95,Tablet,Firefox,49,13,Beauty,12796.95,UPI,Platinum,Ads,Friday,5,0
357,31,Other,Kolkata,1153893,89,Mobile,Safari,1,18,Books,13121.28,Net Banking,Platinum,Email,Friday,7,0
358,29,Female,Hyderabad,1121710,8,Tablet,Edge,75,21,Beauty,11929.63,Debit Card,Platinum,Ads,Saturday,4,0
359,40,Other,Ahmedabad,918925,8,Mobile,Safari,55,4,Books,4508.31,Wallet,Gold,Email,Wednesday,8,0
360,32,Female,Chennai,1089332,98,Desktop,Opera,25,12,Fashion,18294.55,Net Banking,Gold,Ads,Thursday,8,0
361,45,Male,Ahmedabad,591755,15,Tablet,Firefox,47,11,Sports,19522.49,UPI,Silver,Ads,Saturday,7,0
362,51,Male,Bangalore,1007329,5,Mobile,Chrome,73,2,Books,13814.82,COD,Platinum,Organic,Sunday,1,0
363,19,Female,Mumbai,1384018,19,Mobile,Chrome,39,20,Home,8937.19,Net Banking,Platinum,Email,Sunday,4,0
364,49,Female,Ahmedabad,879405,74,Mobile,Firefox,107,23,Books,10790.1,COD,Gold,Referral,Thursday,7,0
365,40,Female,Mumbai,563895,9,Mobile,Chrome,27,21,Sports,2256.59,COD,Gold,Social Media,Monday,5,0
366,39,Female,Kolkata,1205274,57,Desktop,Safari,93,16,Electronics,7331.58,COD,Platinum,Ads,Saturday,2,1
367,42,Other,Hyderabad,584062,54,Tablet,Edge,50,13,Electronics,19525.07,UPI,Silver,Organic,Wednesday,9,0
368,39,Male,Kolkata,645800,29,Mobile,Firefox,91,4,Beauty,10999.67,UPI,Gold,Referral,Wednesday,4,0
369,39,Other,Delhi,772959,19,Tablet,Edge,55,2,Sports,11256.49,Debit Card,Gold,Ads,Thursday,8,0
370,59,Female,Chennai,1244132,77,Tablet,Chrome,28,18,Fashion,19084.2,Net Banking,Gold,Email,Wednesday,8,0
371,23,Other,Delhi,923137,46,Desktop,Opera,57,1,Home,17738.45,Wallet,Platinum,Social Media,Wednesday,1,0
372,32,Other,Bangalore,1246022,80,Tablet,Edge,103,26,Sports,11417.46,Credit Card,Platinum,Referral,Monday,1,0
373,54,Male,Chennai,361711,62,Desktop,Opera,82,22,Beauty,5452.92,Wallet,Platinum,Social Media,Monday,1,0
374,50,Other,Bangalore,665196,94,Desktop,Safari,79,6,Electronics,2426.94,COD,Silver,Ads,Wednesday,2,0
375,25,Male,Bangalore,673655,60,Mobile,Opera,16,20,Sports,17286.66,Net Banking,Platinum,Organic,Tuesday,4,1
376,22,Female,Bangalore,1419231,5,Desktop,Edge,111,25,Electronics,18409.82,COD,Platinum,Referral,Tuesday,9,0
377,56,Other,Pune,1080111,33,Mobile,Edge,87,29,Books,9936.27,Wallet,Platinum,Ads,Sunday,6,0
378,21,Female,Chennai,1246676,83,Desktop,Firefox,94,20,Beauty,1981.52,Debit Card,Gold,Ads,Wednesday,2,0
379,23,Male,Ahmedabad,1113182,55,Desktop,Opera,100,19,Electronics,12163.87,UPI,Regular,Social Media,Thursday,0,0
380,49,Female,Chennai,270400,19,Tablet,Safari,56,27,Beauty,7412.48,Wallet,Gold,Organic,Monday,3,0
381,47,Female,Pune,614556,17,Mobile,Firefox,35,10,Books,3241.43,Wallet,Silver,Referral,Saturday,6,0
382,52,Male,Hyderabad,836739,88,Tablet,Firefox,28,9,Home,18390.95,Credit Card,Regular,Social Media,Tuesday,2,0
383,57,Female,Ahmedabad,339598,92,Desktop,Safari,46,17,Fashion,4865.04,Wallet,Regular,Social Media,Saturday,7,0
384,33,Female,Pune,665594,42,Mobile,Firefox,117,29,Electronics,14252.11,UPI,Silver,Ads,Monday,3,0
385,30,Female,Ahmedabad,1249783,22,Desktop,Safari,67,15,Sports,8644.62,Debit Card,Platinum,Ads,Wednesday,9,0
386,59,Other,Mumbai,1115762,39,Desktop,Chrome,119,2,Home,16575.63,Debit Card,Gold,Ads,Monday,8,0
387,47,Female,Delhi,1331420,80,Tablet,Firefox,16,17,Fashion,14046.61,COD,Silver,Email,Sunday,2,0
388,36,Male,Delhi,655636,99,Mobile,Edge,79,7,Sports,2550.88,UPI,Silver,Referral,Saturday,4,0
389,34,Other,Bangalore,1300673,27,Mobile,Chrome,83,28,Books,9047.27,UPI,Silver,Referral,Sunday,8,0
390,36,Other,Chennai,320069,76,Mobile,Firefox,74,29,Sports,5269.79,Credit Card,Regular,Organic,Tuesday,9,0
391,45,Male,Chennai,1181918,46,Desktop,Safari,117,16,Beauty,14300.33,Net Banking,Gold,Email,Wednesday,8,0
392,43,Female,Bangalore,1040023,28,Mobile,Chrome,49,17,Fashion,10939.31,Debit Card,Silver,Organic,Wednesday,6,0
393,54,Other,Mumbai,1125095,52,Desktop,Chrome,68,27,Sports,6869.61,COD,Gold,Organic,Wednesday,8,0
394,43,Other,Delhi,1156164,65,Desktop,Edge,22,27,Sports,6656.26,Wallet,Regular,Email,Monday,7,0
395,40,Other,Pune,566393,39,Desktop,Firefox,18,1,Sports,2378.29,Credit Card,Gold,Email,Thursday,9,0
396,26,Female,Hyderabad,1289035,18,Mobile,Firefox,22,22,Home,4355.05,Wallet,Silver,Email,Tuesday,7,0
397,29,Other,Ahmedabad,671300,87,Tablet,Safari,106,22,Fashion,14297.98,UPI,Regular,Organic,Friday,2,0
398,18,Male,Ahmedabad,705193,22,Desktop,Chrome,119,27,Beauty,12237.1,COD,Regular,Referral,Sunday,2,1
399,18,Female,Ahmedabad,564475,68,Tablet,Edge,16,16,Books,7176.36,Debit Card,Regular,Organic,Tuesday,9,0
400,51,Male,Ahmedabad,441832,11,Mobile,Safari,56,28,Home,16738.7,Debit Card,Regular,Social Media,Tuesday,1,0
401,49,Male,Kolkata,393171,82,Mobile,Safari,3,21,Home,9739.82,Net Banking,Silver,Ads,Friday,0,0
402,42,Other,Mumbai,302599,64,Mobile,Edge,108,4,Home,15909.24,UPI,Silver,Referral,Saturday,2,0
403,57,Other,Ahmedabad,480926,71,Mobile,Firefox,115,16,Beauty,15645.49,Debit Card,Platinum,Social Media,Tuesday,9,0
404,18,Other,Chennai,1096878,85,Mobile,Edge,53,24,Beauty,16975.18,COD,Gold,Referral,Sunday,3,0
405,33,Male,Kolkata,1381546,57,Tablet,Firefox,35,3,Books,17010.46,COD,Regular,Social Media,Wednesday,3,1
406,56,Female,Bangalore,1419716,35,Mobile,Opera,105,1,Home,13613.35,COD,Gold,Ads,Wednesday,4,0
407,22,Other,Delhi,1062735,37,Mobile,Chrome,103,17,Home,15013.53,UPI,Regular,Ads,Monday,9,1
408,39,Other,Kolkata,283956,50,Mobile,Edge,80,5,Books,15560.45,UPI,Gold,Referral,Friday,7,0
409,46,Male,Bangalore,914014,30,Mobile,Safari,85,3,Electronics,3466.27,Debit Card,Gold,Organic,Wednesday,6,0
410,20,Female,Chennai,760411,17,Mobile,Firefox,21,19,Beauty,6074.87,Net Banking,Silver,Social Media,Sunday,5,1
411,29,Male,Ahmedabad,518342,33,Desktop,Chrome,65,11,Sports,2174.37,Net Banking,Platinum,Ads,Sunday,4,0
412,43,Other,Bangalore,1492005,16,Desktop,Chrome,57,15,Fashion,3868.49,Net Banking,Regular,Social Media,Friday,9,1
413,33,Male,Pune,515016,15,Tablet,Edge,94,2,Fashion,15587.92,Credit Card,Platinum,Email,Wednesday,9,0
414,54,Other,Kolkata,204902,13,Mobile,Safari,47,25,Fashion,18947.5,Wallet,Gold,Organic,Tuesday,9,0
415,39,Female,Kolkata,357922,3,Tablet,Edge,34,27,Books,13505.35,UPI,Gold,Organic,Friday,5,0
416,46,Male,Ahmedabad,1297130,24,Tablet,Safari,48,29,Home,17732.35,UPI,Regular,Referral,Wednesday,8,0
417,31,Other,Delhi,920203,23,Mobile,Opera,39,22,Books,6427.74,Debit Card,Platinum,Social Media,Thursday,7,0
418,45,Other,Bangalore,1204660,59,Mobile,Edge,110,7,Beauty,16931.33,Wallet,Gold,Social Media,Sunday,7,0
419,22,Other,Delhi,1387928,55,Desktop,Firefox,87,18,Electronics,6841.84,COD,Regular,Ads,Sunday,5,0
420,47,Other,Kolkata,1489948,65,Mobile,Edge,98,27,Electronics,17893.92,UPI,Platinum,Email,Friday,0,0
421,22,Male,Bangalore,1164477,32,Desktop,Edge,30,1,Books,15981.11,Net Banking,Gold,Email,Friday,0,0
422,29,Other,Bangalore,893089,97,Tablet,Opera,50,8,Fashion,19673.58,Credit Card,Silver,Social Media,Saturday,4,0
423,33,Male,Delhi,1281376,60,Tablet,Opera,97,16,Sports,16562.73,COD,Silver,Ads,Thursday,7,0
424,43,Other,Pune,958362,30,Desktop,Edge,16,26,Sports,8024.37,COD,Platinum,Organic,Friday,4,0
425,43,Male,Bangalore,929783,66,Desktop,Safari,105,15,Sports,2290.59,Credit Card,Gold,Referral,Monday,6,0
426,38,Male,Pune,1345719,18,Mobile,Opera,94,4,Sports,17498.03,Credit Card,Silver,Organic,Sunday,1,1
427,56,Other,Mumbai,842817,59,Desktop,Opera,3,13,Electronics,11466.7,UPI,Gold,Email,Tuesday,6,0
428,53,Other,Hyderabad,428749,53,Desktop,Safari,109,25,Electronics,17177.02,Credit Card,Silver,Email,Saturday,4,0
429,50,Other,Mumbai,278871,64,Mobile,Chrome,61,12,Beauty,7803.87,Debit Card,Silver,Social Media,Tuesday,9,1
430,47,Other,Hyderabad,533857,30,Tablet,Opera,2,9,Electronics,676.09,COD,Regular,Email,Wednesday,2,0
431,54,Female,Mumbai,503350,18,Desktop,Opera,26,13,Beauty,1143.09,COD,Regular,Ads,Monday,0,0
432,40,Other,Hyderabad,990358,5,Mobile,Safari,18,11,Beauty,13442.92,Net Banking,Silver,Organic,Thursday,8,0
433,27,Other,Bangalore,313682,69,Mobile,Safari,66,12,Books,2377.81,UPI,Gold,Social Media,Thursday,9,1
434,22,Other,Delhi,365233,8,Desktop,Edge,40,4,Home,14934.69,Net Banking,Platinum,Ads,Tuesday,6,0
435,53,Male,Delhi,1176755,9,Tablet,Edge,3,26,Electronics,8446.91,UPI,Gold,Ads,Thursday,7,1
436,51,Other,Ahmedabad,349479,32,Mobile,Chrome,17,3,Sports,11305.85,UPI,Regular,Referral,Saturday,9,0
437,48,Male,Chennai,671777,14,Desktop,Chrome,24,5,Fashion,16044.15,Wallet,Regular,Email,Tuesday,9,0
438,27,Male,Ahmedabad,926960,13,Tablet,Chrome,2,6,Beauty,5136.12,Wallet,Silver,Email,Saturday,3,0
